mid,patch,radiant_win
38381,18,False
65116,40,True
47701,25,True
77351,43,False
28531,15,True
41754,18,True
30553,15,True
72572,41,False
42500,20,True
55546,32,False
30555,15,True
66810,40,False
11807,11,False
7190,10,False
61665,39,False
22328,13,False
16272,12,False
2919,8,False
40546,18,False
75819,41,True
41170,18,True
24328,14,False
47965,25,False
64091,40,False
40918,18,False
35522,17,False
48702,25,True
50657,25,False
7319,10,True
63401,40,False
75848,41,True
50224,25,False
62589,40,False
30627,16,False
56885,37,True
20408,13,False
3472,8,True
79471,43,False
28626,15,False
1382,7,False
76133,41,True
72263,41,False
45005,23,False
71701,41,False
6260,9,True
35889,17,True
18102,12,False
15211,11,True
5508,8,True
43367,21,False
58561,38,False
4896,8,True
50009,25,False
7300,10,True
54188,28,False
41756,18,False
17592,12,False
7540,10,False
65917,40,True
52071,26,False
13288,11,True
60140,39,True
62217,39,False
22001,13,False
33178,16,False
71595,41,False
46273,24,True
44046,21,True
12563,11,False
72746,41,True
8340,10,True
67317,40,False
4324,8,True
48032,25,True
29744,15,False
34470,17,True
30717,16,False
42072,19,False
14006,11,False
20130,13,False
60629,39,False
64583,40,True
44092,21,False
26559,14,True
38100,18,True
62996,40,True
70974,41,True
43116,20,True
37065,18,False
56196,35,False
80156,43,True
41975,19,False
29826,15,False
140,4,False
37653,18,False
22227,13,False
33453,16,True
65350,40,False
8108,10,False
30308,15,False
68875,41,False
50411,25,False
18660,13,False
15176,11,True
16555,12,False
54798,30,False
63657,40,True
56438,35,False
36809,18,False
76819,43,False
79306,43,False
23017,13,True
16512,12,False
12625,11,False
15680,12,False
4954,8,False
38485,18,False
49323,25,False
8984,11,True
20115,13,True
66955,40,False
24915,14,False
952,6,False
3471,8,False
80443,43,False
45599,24,False
53388,26,False
59807,38,False
58400,38,True
25328,14,True
70676,41,True
15625,12,False
52203,26,False
57745,38,False
37033,18,True
66795,40,True
41876,19,False
29398,15,False
66628,40,False
76549,41,True
42817,20,True
47657,25,False
25425,14,False
283,4,False
53163,26,False
65812,40,True
5640,8,False
3835,8,True
59921,39,False
34057,16,True
60689,39,False
55541,32,False
39904,18,True
78525,43,False
80653,43,True
72894,41,False
65597,40,False
68447,41,True
56554,36,True
49904,25,True
34825,17,True
6837,10,False
77834,43,True
32191,16,True
73753,41,True
32070,16,False
19265,13,True
60722,39,False
25783,14,True
49864,25,False
36285,18,False
16676,12,False
52003,26,True
34844,17,False
54663,30,False
21509,13,True
68774,41,True
58697,38,True
62245,39,True
32706,16,False
28832,15,False
59189,38,False
65343,40,True
78933,43,False
50305,25,True
1334,7,True
22936,13,True
6634,9,True
18001,12,True
80724,43,False
81176,43,True
4476,8,True
34899,17,False
50642,25,False
48888,25,True
229,4,True
42820,20,True
55460,32,False
60302,39,False
73817,41,False
53167,26,True
52126,26,False
66595,40,True
44892,23,True
27489,14,True
6115,9,False
75276,41,True
49185,25,True
28343,15,True
72773,41,False
79985,43,False
71666,41,False
79278,43,True
27112,14,True
52088,26,False
52335,26,False
30561,15,True
70344,41,False
38581,18,False
24140,14,False
48626,25,True
48952,25,True
39659,18,False
49357,25,True
31074,16,True
12274,11,False
65109,40,True
72661,41,True
31687,16,False
45576,24,False
69553,41,True
12348,11,True
944,6,True
27404,14,True
65865,40,True
5647,8,False
33614,16,False
3650,8,True
77782,43,True
27139,14,False
18934,13,False
36379,18,True
24962,14,False
53461,26,False
38258,18,True
31039,16,False
13506,11,True
5625,8,True
81216,43,False
14391,11,True
40306,18,False
15683,12,True
80893,43,True
11561,11,True
71239,41,True
33239,16,True
52364,26,True
33784,16,True
59219,38,True
38781,18,True
57399,38,False
32302,16,True
15535,12,True
8906,11,True
509,4,True
27723,14,False
25580,14,False
10013,11,False
44354,22,False
68586,41,True
48767,25,False
42208,20,False
26167,14,False
9142,11,True
40122,18,False
34789,17,False
2227,7,False
8690,10,True
21891,13,True
13542,11,True
46390,24,True
55267,32,False
25240,14,True
76956,43,False
13656,11,True
47784,25,False
30134,15,True
2631,7,True
38785,18,False
52433,26,True
27339,14,False
62643,40,True
13893,11,True
47229,25,False
38556,18,False
45894,24,True
65255,40,True
37023,18,True
50874,25,False
29424,15,False
45719,24,True
18427,12,False
78771,43,False
73188,41,True
37105,18,False
58488,38,False
80674,43,False
13789,11,False
51200,26,False
28497,15,False
12780,11,False
52517,26,True
29832,15,True
62577,40,True
56750,37,True
329,4,False
60999,39,True
67452,40,True
31176,16,False
11912,11,True
78583,43,False
78731,43,True
78382,43,True
31460,16,False
68987,41,True
33104,16,True
33619,16,False
49949,25,False
16124,12,True
19653,13,False
7218,10,True
76353,41,True
32174,16,False
15697,12,True
10465,11,False
26085,14,True
62822,40,False
2531,7,True
58416,38,False
72494,41,False
58951,38,True
9178,11,True
5818,8,True
43508,21,False
27168,14,True
57966,38,True
40500,18,True
58990,38,True
33175,16,True
51038,26,False
57412,38,True
77551,43,True
31725,16,True
29902,15,True
29940,15,True
60314,39,False
30573,15,False
39550,18,True
70515,41,True
64157,40,False
11224,11,False
63354,40,True
31229,16,True
73916,41,False
61764,39,True
11961,11,False
61007,39,False
40205,18,False
41759,18,True
69879,41,False
50146,25,False
23585,13,True
65419,40,True
11865,11,True
54277,29,True
69081,41,False
8212,10,True
29906,15,False
78485,43,False
68512,41,True
65968,40,True
3443,8,True
20385,13,False
49873,25,False
35697,17,True
3168,8,True
30542,15,False
4424,8,True
75761,41,True
40710,18,False
24227,14,False
16610,12,False
77859,43,True
24392,14,False
48587,25,False
45582,24,True
64938,40,True
79968,43,False
27604,14,True
630,5,True
41667,18,False
1778,7,False
1100,6,True
12210,11,False
53180,26,True
29102,15,False
3496,8,False
15095,11,False
25921,14,False
15172,11,True
34987,17,True
74101,41,True
4421,8,False
47498,25,False
24453,14,False
74598,41,True
73686,41,True
30126,15,True
67954,40,True
9903,11,True
26113,14,False
61576,39,False
41944,19,False
27635,14,False
14243,11,False
75096,41,True
49572,25,True
35020,17,False
80755,43,True
25127,14,False
21973,13,True
36276,18,False
7468,10,False
22215,13,False
81445,43,False
62525,40,True
79491,43,False
39995,18,False
21071,13,False
22924,13,False
68258,41,True
23783,13,False
2799,8,False
1855,7,True
2553,7,False
32397,16,False
48733,25,True
42348,20,False
15817,12,False
9130,11,False
41813,18,False
69576,41,False
21434,13,True
63551,40,True
12295,11,False
62873,40,True
71629,41,True
54700,30,False
76252,41,False
31341,16,False
2522,7,True
17306,12,True
9325,11,True
41365,18,False
43973,21,True
39679,18,False
7871,10,True
31017,16,True
4878,8,True
8762,10,True
66778,40,True
13346,11,False
19582,13,False
15373,12,True
78562,43,False
34853,17,False
19077,13,False
38841,18,True
59207,38,True
49706,25,False
47994,25,False
31565,16,False
25593,14,True
28729,15,True
72115,41,False
60069,39,False
30705,16,False
39540,18,False
28977,15,True
61028,39,False
67191,40,True
13888,11,True
13498,11,True
11883,11,True
7912,10,False
47207,25,True
72092,41,False
2192,7,True
6728,9,False
76104,41,False
40414,18,False
1031,6,False
11973,11,True
4488,8,False
36435,18,True
70279,41,True
5979,9,True
41511,18,True
53227,26,False
49728,25,True
33100,16,True
47855,25,True
6172,9,False
69223,41,True
19856,13,True
55531,32,False
14505,11,False
45326,24,True
32599,16,True
13211,11,False
47566,25,False
41619,18,False
36596,18,True
14167,11,False
67340,40,True
36561,18,False
48117,25,False
39996,18,True
21291,13,False
11054,11,True
35492,17,True
43556,21,False
46952,25,True
40089,18,False
8521,10,False
33052,16,True
10992,11,False
57209,38,False
64548,40,True
39180,18,True
73394,41,True
38028,18,False
52181,26,True
9220,11,True
55707,33,False
74417,41,True
79656,43,False
80863,43,True
11472,11,False
35900,17,True
14927,11,True
63390,40,False
28616,15,True
17198,12,False
5917,9,False
38777,18,False
55856,34,True
71069,41,False
20314,13,False
71510,41,True
17918,12,True
64921,40,False
47716,25,False
77025,43,False
35390,17,True
53149,26,False
46049,24,False
8885,10,True
5564,8,False
56080,34,True
59702,38,False
15155,11,True
62887,40,False
6820,10,True
45174,24,True
80248,43,True
74186,41,True
10561,11,True
18778,13,False
13594,11,False
16724,12,True
41100,18,True
61952,39,True
4159,8,False
62655,40,True
37503,18,True
48266,25,False
79612,43,True
29727,15,True
39058,18,True
1347,7,False
33025,16,True
80827,43,False
26749,14,False
32449,16,False
11149,11,True
40373,18,True
52735,26,False
19873,13,False
36889,18,False
12802,11,False
77606,43,True
39898,18,False
65458,40,False
19628,13,True
6224,9,False
48056,25,False
75264,41,True
62431,40,False
72301,41,True
18194,12,False
37286,18,False
54757,30,True
34500,17,True
42009,19,True
71459,41,False
73683,41,True
31754,16,False
30186,15,True
24874,14,False
29231,15,True
12055,11,True
61374,39,True
13267,11,True
68654,41,False
54398,30,True
76653,41,True
38768,18,False
79230,43,False
60382,39,True
3789,8,False
6884,10,False
72753,41,False
15626,12,False
35208,17,False
43879,21,True
21831,13,True
32819,16,False
24560,14,True
60392,39,True
24173,14,True
23968,14,True
42323,20,False
58755,38,False
58223,38,True
45559,24,False
41739,18,False
53511,26,False
77226,43,False
31232,16,True
77338,43,False
16500,12,True
51902,26,False
70708,41,True
21467,13,False
7847,10,False
61365,39,False
26133,14,False
59636,38,True
78081,43,True
76515,41,True
42105,19,True
23283,13,False
33646,16,True
25070,14,True
891,6,True
52906,26,True
74646,41,False
73401,41,True
72304,41,True
25985,14,True
59111,38,False
42533,20,True
45698,24,True
47340,25,False
24550,14,True
23522,13,False
74109,41,False
437,4,False
21819,13,False
62086,39,True
45534,24,False
55693,33,True
62879,40,False
10074,11,False
62542,40,False
68193,41,False
8950,11,True
6010,9,False
31175,16,True
50264,25,True
14381,11,True
73864,41,False
32275,16,False
42600,20,True
3245,8,True
34349,17,False
25437,14,True
51702,26,True
52037,26,False
66965,40,False
74928,41,True
21006,13,False
22304,13,True
3574,8,False
81105,43,True
16438,12,True
72567,41,True
79795,43,False
11572,11,True
9454,11,False
389,4,True
15844,12,False
66093,40,False
38009,18,False
13681,11,False
26671,14,False
27220,14,False
46278,24,True
78720,43,True
4504,8,True
19499,13,True
30932,16,False
69562,41,False
2610,7,False
34842,17,True
56494,36,True
12336,11,True
4211,8,False
25943,14,False
69736,41,True
61499,39,True
46977,25,False
16619,12,True
35048,17,True
70185,41,False
50640,25,True
73762,41,True
64049,40,True
5706,8,True
40321,18,True
57643,38,True
48137,25,True
26502,14,True
50563,25,True
34810,17,True
4970,8,False
9260,11,True
46858,25,True
34106,17,False
4217,8,False
1310,7,True
43480,21,False
2602,7,False
70567,41,False
46438,24,False
9482,11,True
29913,15,False
35483,17,False
17059,12,False
14384,11,True
25887,14,False
80978,43,False
10854,11,False
4911,8,False
35010,17,False
69015,41,False
49034,25,False
60456,39,False
79362,43,False
77765,43,False
30385,15,False
30056,15,False
55617,33,False
63847,40,False
12695,11,True
7613,10,True
74281,41,False
62151,39,False
69345,41,False
15425,12,False
50753,25,True
38112,18,True
64663,40,True
61460,39,False
32529,16,True
55536,32,True
67270,40,False
68664,41,False
69701,41,True
52802,26,True
42260,20,False
69537,41,False
42723,20,True
63640,40,False
14688,11,True
73620,41,True
42462,20,True
50881,25,False
35295,17,True
50802,25,True
4602,8,False
20422,13,True
31758,16,True
11273,11,False
35404,17,True
27832,15,False
28734,15,True
11014,11,True
54266,29,True
16145,12,False
28016,15,False
28757,15,True
20480,13,False
75091,41,False
40434,18,False
2694,8,True
8506,10,True
26063,14,True
58337,38,True
46912,25,True
61426,39,True
8433,10,False
33964,16,False
60729,39,False
27831,15,False
45503,24,False
29620,15,True
49472,25,False
64342,40,False
63618,40,True
63037,40,True
47849,25,False
5238,8,True
25196,14,False
42973,20,False
72275,41,True
70378,41,True
58675,38,False
13806,11,False
3035,8,False
9902,11,True
80661,43,True
78698,43,False
41515,18,True
66299,40,False
49286,25,False
74501,41,False
1004,6,True
70591,41,False
63840,40,True
48343,25,True
28708,15,False
52312,26,True
29495,15,False
58340,38,True
80198,43,False
70584,41,False
60017,39,True
70931,41,True
48429,25,True
6186,9,True
21567,13,False
43859,21,True
77599,43,False
38420,18,True
50789,25,False
78604,43,True
10658,11,False
51936,26,True
28025,15,True
75413,41,True
53908,27,True
62027,39,False
10424,11,False
9012,11,True
24878,14,False
75665,41,True
72566,41,True
68708,41,False
59076,38,False
11255,11,True
44420,22,True
49842,25,True
72004,41,True
67941,40,True
5025,8,True
68507,41,False
74469,41,False
17737,12,False
59324,38,True
13381,11,True
31660,16,False
65638,40,False
24456,14,False
55067,31,False
27178,14,False
64206,40,True
56464,36,False
12613,11,False
14671,11,True
44678,23,True
26363,14,False
49922,25,False
31498,16,False
74436,41,True
6477,9,False
34413,17,True
11330,11,False
78965,43,True
532,4,True
71796,41,False
23807,13,True
6353,9,True
28453,15,True
2776,8,True
47726,25,True
57686,38,True
3061,8,True
20723,13,False
7738,10,True
58479,38,False
67203,40,True
11116,11,False
25869,14,False
66741,40,False
53080,26,False
7636,10,False
78238,43,False
79267,43,False
51625,26,True
22313,13,True
33244,16,False
30897,16,True
31023,16,True
66731,40,True
80309,43,True
44599,22,True
11138,11,True
17334,12,True
895,6,False
47638,25,True
26381,14,False
52354,26,True
14771,11,False
74315,41,False
7868,10,False
75205,41,True
1746,7,True
38095,18,False
39365,18,True
54024,28,False
8852,10,False
35188,17,False
74464,41,True
29519,15,False
16633,12,False
52617,26,True
68397,41,False
32735,16,False
76382,41,False
36755,18,True
18187,12,False
55980,34,True
65693,40,True
13844,11,False
35999,18,False
23315,13,True
56348,35,True
4609,8,False
3968,8,False
43865,21,True
14123,11,True
59069,38,False
9938,11,True
27748,15,False
26932,14,True
62454,40,False
53645,27,False
34244,17,False
2543,7,False
72850,41,True
40575,18,True
39318,18,True
31869,16,True
31163,16,True
25588,14,True
60248,39,False
80166,43,False
18985,13,False
73081,41,True
80264,43,False
53707,27,True
63740,40,False
58939,38,False
69270,41,False
6572,9,True
64172,40,False
6019,9,True
52577,26,True
44424,22,True
13248,11,True
42712,20,False
47270,25,False
54495,30,False
55122,31,True
26296,14,True
54802,30,False
59698,38,True
65361,40,False
46981,25,False
10345,11,True
64290,40,False
3248,8,True
44576,22,True
74429,41,False
48706,25,True
59498,38,True
18811,13,True
11057,11,False
48084,25,True
46037,24,False
54144,28,True
80143,43,False
55443,32,True
64410,40,False
60477,39,False
33383,16,False
44611,22,True
80496,43,True
60832,39,True
2371,7,False
26899,14,False
38152,18,False
34884,17,True
54510,30,False
40888,18,False
39814,18,True
20211,13,False
23006,13,False
69064,41,False
24192,14,False
30267,15,True
42992,20,True
58168,38,True
23504,13,True
10222,11,True
43348,20,False
70877,41,True
72325,41,False
27938,15,True
7772,10,False
75144,41,True
29530,15,True
472,4,False
53253,26,False
22533,13,False
47852,25,True
48385,25,False
20796,13,True
24124,14,False
8052,10,True
39224,18,True
75932,41,False
59883,39,True
33875,16,True
4522,8,False
75827,41,False
33492,16,False
81189,43,True
77807,43,False
24422,14,True
34260,17,False
53377,26,False
25964,14,False
45224,24,False
46561,24,False
14111,11,False
486,4,False
3077,8,False
71578,41,False
41349,18,True
21158,13,True
53095,26,True
80252,43,False
40910,18,True
46945,25,False
39126,18,True
38162,18,False
28461,15,False
5667,8,True
23848,13,False
3708,8,True
16389,12,False
55998,34,False
41049,18,True
36822,18,False
52447,26,False
9851,11,True
64750,40,True
6113,9,False
67299,40,True
19068,13,True
29297,15,True
24521,14,True
18505,12,False
35282,17,True
74584,41,False
32203,16,False
24536,14,True
24040,14,True
44119,21,False
68202,41,False
9631,11,False
50082,25,True
55901,34,False
47377,25,True
62828,40,True
78948,43,False
73462,41,True
73370,41,False
9057,11,True
77702,43,False
28685,15,False
52770,26,True
39291,18,False
60543,39,False
66618,40,True
9457,11,True
58285,38,False
8640,10,False
8891,11,True
80288,43,True
62841,40,True
67133,40,True
11546,11,True
54448,30,False
33449,16,False
8209,10,False
56255,35,True
54329,29,False
46216,24,True
24977,14,False
42955,20,True
9182,11,True
51217,26,False
50879,25,False
26807,14,False
3012,8,True
13719,11,False
46195,24,True
76226,41,True
67554,40,False
80888,43,True
2524,7,True
40812,18,True
60880,39,True
41421,18,True
27389,14,True
36149,18,False
8871,10,True
47812,25,False
38165,18,False
75630,41,True
4538,8,True
81362,43,True
51018,26,False
5871,8,True
49457,25,True
74899,41,False
51937,26,True
78883,43,False
72487,41,False
52259,26,False
46338,24,True
16701,12,False
44048,21,True
51757,26,False
35221,17,False
52564,26,True
54672,30,True
30574,15,True
62871,40,False
11924,11,True
28422,15,True
38850,18,True
75233,41,False
33917,16,False
48916,25,True
21037,13,True
34391,17,True
11037,11,True
68493,41,True
73328,41,False
1030,6,True
19568,13,True
31415,16,False
26570,14,False
54181,28,True
7603,10,True
19579,13,True
28798,15,False
35573,17,True
44193,21,True
26074,14,True
11013,11,False
29162,15,False
34303,17,True
53340,26,False
43445,21,True
59254,38,False
31392,16,True
57404,38,False
28767,15,False
11600,11,False
22858,13,True
57179,38,False
61838,39,True
80349,43,False
37868,18,True
62185,39,True
80344,43,False
14511,11,True
15751,12,True
50732,25,False
54758,30,False
76615,41,True
81312,43,False
43152,20,False
63861,40,True
30387,15,False
53431,26,True
41927,19,False
10273,11,False
17166,12,False
871,6,False
9011,11,True
48749,25,False
41507,18,True
11911,11,False
43842,21,True
16403,12,True
17573,12,False
12936,11,False
70394,41,False
41069,18,True
450,4,True
36790,18,True
63911,40,False
55694,33,False
59105,38,True
45995,24,True
56431,35,False
7572,10,True
77574,43,True
56320,35,False
14374,11,True
25784,14,True
30369,15,False
68462,41,True
73459,41,True
33389,16,True
42458,20,True
72723,41,False
52846,26,True
62685,40,True
65251,40,False
47034,25,True
30401,15,False
65233,40,False
63413,40,True
4512,8,False
56123,35,True
21768,13,False
24289,14,False
42143,19,False
24325,14,False
31073,16,True
26615,14,True
4063,8,False
16933,12,False
75160,41,True
53142,26,True
36467,18,True
8396,10,True
63496,40,True
42204,20,False
51910,26,False
27287,14,False
68008,40,True
47922,25,False
2803,8,True
14027,11,False
16860,12,True
80011,43,True
41861,19,False
24343,14,True
20410,13,False
14147,11,True
11639,11,True
35802,17,False
47440,25,True
2141,7,True
78589,43,False
34697,17,False
67654,40,False
38185,18,False
80865,43,False
33855,16,True
35172,17,False
55678,33,False
12461,11,False
60504,39,False
31353,16,True
81240,43,False
76685,41,False
76811,43,False
35712,17,True
61743,39,False
54530,30,False
20712,13,False
34090,17,False
23856,13,True
25806,14,True
78466,43,True
73071,41,True
10256,11,False
30199,15,True
28810,15,False
63998,40,True
21632,13,True
37875,18,False
60032,39,True
61262,39,False
63594,40,True
33095,16,False
58099,38,False
80928,43,True
14427,11,False
67482,40,True
12126,11,True
54533,30,False
72667,41,False
39444,18,True
69992,41,True
7899,10,True
23191,13,True
37342,18,False
12090,11,True
25879,14,True
17751,12,False
44305,21,False
74344,41,False
45479,24,False
24266,14,False
37315,18,False
34748,17,True
29143,15,False
12688,11,True
12812,11,True
41251,18,True
70885,41,True
62120,39,True
45206,24,True
67256,40,False
21846,13,False
53581,27,False
17278,12,True
63501,40,True
25796,14,False
39449,18,True
27109,14,False
66777,40,True
64152,40,False
70954,41,False
32997,16,True
51107,26,True
1827,7,True
58343,38,True
22186,13,True
51905,26,False
72,4,False
58715,38,False
48923,25,True
71411,41,False
45371,24,True
7651,10,False
49672,25,True
59725,38,False
24956,14,False
30467,15,False
44642,22,False
35618,17,False
50749,25,False
20880,13,True
12340,11,False
49532,25,False
64260,40,False
20049,13,True
79325,43,True
9339,11,False
77308,43,True
53712,27,False
21582,13,True
67989,40,False
31738,16,True
1430,7,False
38925,18,True
60537,39,False
59068,38,False
10742,11,False
18426,12,False
58547,38,False
28527,15,True
29146,15,True
27033,14,False
3854,8,True
51820,26,True
18752,13,True
77331,43,False
72026,41,False
72886,41,True
5069,8,True
35047,17,True
69176,41,True
62498,40,False
47692,25,True
76737,41,True
9612,11,False
31804,16,True
35529,17,False
16038,12,False
33539,16,True
58574,38,False
80541,43,True
56870,37,False
53476,26,True
63478,40,False
73938,41,False
12840,11,False
55552,32,True
1265,7,False
12320,11,False
59032,38,False
77512,43,False
62183,39,True
47288,25,False
46827,25,False
2438,7,True
38909,18,True
12643,11,False
80346,43,False
75891,41,True
55808,34,True
80074,43,True
69989,41,False
58009,38,False
2992,8,True
566,4,True
12827,11,True
26708,14,True
39055,18,False
69814,41,False
61385,39,False
3241,8,True
43690,21,True
71909,41,False
1232,7,False
57614,38,True
66425,40,True
29536,15,True
22620,13,True
29431,15,True
35803,17,True
75760,41,True
58453,38,False
74954,41,True
73731,41,False
66991,40,False
24068,14,True
14760,11,False
58133,38,False
8961,11,True
1077,6,True
17103,12,False
40298,18,True
55264,32,True
40517,18,False
45980,24,True
76153,41,False
18366,12,True
11217,11,False
20231,13,False
41973,19,False
42303,20,True
57737,38,True
68254,41,False
11687,11,True
48623,25,True
28468,15,False
32101,16,True
50607,25,False
50062,25,True
49133,25,True
33830,16,False
70131,41,False
27626,14,False
13842,11,True
21306,13,True
32508,16,False
45585,24,False
56016,34,True
8716,10,True
3326,8,False
73104,41,True
20744,13,False
66281,40,True
25933,14,False
67330,40,False
45362,24,False
20084,13,False
23247,13,True
36974,18,True
50420,25,False
10897,11,False
59754,38,False
40150,18,False
6846,10,True
55455,32,False
23871,13,True
53498,26,False
18702,13,True
67770,40,False
42590,20,False
31452,16,False
75807,41,True
25960,14,True
44648,22,False
69433,41,False
46899,25,True
50219,25,False
44974,23,False
54263,29,False
17864,12,True
18059,12,True
79265,43,True
10788,11,False
13750,11,False
11093,11,True
27972,15,True
14477,11,True
74180,41,False
20199,13,True
21722,13,False
26997,14,False
42180,19,False
73658,41,False
20167,13,False
51237,26,True
46779,25,False
23962,14,True
52435,26,False
80125,43,False
58882,38,False
20781,13,False
41932,19,False
54490,30,False
67155,40,True
17531,12,True
33041,16,False
30903,16,True
15060,11,False
35480,17,True
7002,10,True
27557,14,False
61946,39,True
14847,11,False
15285,11,True
60193,39,True
15502,12,True
55027,31,True
25119,14,False
52866,26,True
1486,7,True
15540,12,False
18265,12,True
49928,25,False
25755,14,True
1527,7,False
68180,41,False
23244,13,False
27789,15,False
32532,16,True
15667,12,False
49848,25,False
49909,25,False
21810,13,False
50551,25,True
75654,41,True
74730,41,False
4708,8,True
69933,41,False
51502,26,False
26059,14,True
73461,41,False
14050,11,True
8711,10,True
75061,41,False
21451,13,False
53714,27,True
55733,33,True
7679,10,True
9731,11,True
80635,43,True
2868,8,True
48955,25,True
56580,36,False
24849,14,False
79959,43,False
52646,26,True
80495,43,True
41695,18,False
23590,13,False
72344,41,False
76038,41,True
14896,11,True
63616,40,False
75759,41,False
30303,15,False
45465,24,True
65427,40,False
7357,10,True
51958,26,True
25049,14,False
69297,41,True
38436,18,True
54343,29,False
444,4,False
40976,18,True
35588,17,False
56445,35,False
45208,24,True
76273,41,False
14156,11,False
30907,16,False
12694,11,False
32089,16,False
53965,27,False
51628,26,False
15018,11,True
43078,20,True
19565,13,True
66937,40,True
29933,15,True
66954,40,False
51461,26,False
9587,11,True
20413,13,True
74596,41,True
6329,9,False
62170,39,True
50125,25,False
33789,16,True
7019,10,True
39524,18,False
10412,11,False
38242,18,True
2183,7,False
23673,13,False
20700,13,True
57845,38,False
13414,11,False
49225,25,False
23752,13,True
7446,10,True
43311,20,False
10078,11,False
15084,11,True
768,6,True
44355,22,True
24306,14,True
18928,13,True
39764,18,False
26075,14,True
20565,13,False
45950,24,True
48958,25,True
58463,38,False
12096,11,True
25516,14,False
81358,43,True
40498,18,True
73379,41,True
49705,25,True
49398,25,True
79458,43,False
4338,8,False
1812,7,False
46849,25,True
67480,40,True
60034,39,False
4611,8,False
60324,39,True
30133,15,False
47205,25,False
64601,40,True
42164,19,True
63493,40,True
25817,14,True
5476,8,False
28638,15,False
76874,43,False
18834,13,False
67839,40,True
50315,25,False
36143,18,True
76255,41,True
73634,41,True
38826,18,True
74989,41,True
74678,41,True
53158,26,True
22377,13,True
12626,11,False
63398,40,False
43473,21,False
27279,14,False
50527,25,True
11674,11,False
24340,14,True
42553,20,False
43127,20,True
66702,40,True
8825,10,False
49619,25,True
43351,20,False
78401,43,True
72058,41,True
73257,41,False
58855,38,True
61559,39,False
74106,41,True
76402,41,True
58922,38,True
63838,40,True
58884,38,False
5155,8,True
75795,41,False
53539,27,True
19666,13,True
21334,13,True
76162,41,True
61822,39,False
71261,41,True
1895,7,True
39095,18,False
7861,10,True
20068,13,False
68415,41,True
35028,17,False
45732,24,True
27218,14,False
23925,13,True
64617,40,False
80854,43,True
53813,27,False
75472,41,False
27773,15,False
43031,20,True
28366,15,False
21136,13,True
34803,17,True
6913,10,False
19527,13,False
23787,13,False
13225,11,True
50137,25,True
17622,12,True
41880,19,True
43882,21,True
52723,26,True
43008,20,False
36338,18,False
63120,40,True
41274,18,True
33391,16,False
39768,18,False
36660,18,False
55261,32,True
47349,25,False
66034,40,False
783,6,True
80274,43,False
53422,26,True
74069,41,False
4050,8,False
39765,18,True
48612,25,False
52066,26,True
27942,15,True
15775,12,False
23502,13,False
65036,40,True
14819,11,False
39844,18,True
52561,26,False
35635,17,True
21039,13,True
30842,16,False
64907,40,False
33333,16,False
28062,15,True
14636,11,False
32040,16,True
55360,32,True
70502,41,False
63389,40,False
11069,11,True
2643,7,False
22182,13,False
55268,32,True
9970,11,False
15204,11,False
73274,41,True
66671,40,False
74556,41,False
49751,25,False
34254,17,True
41133,18,True
37553,18,True
72207,41,False
36395,18,True
59931,39,False
80148,43,True
9950,11,True
77880,43,True
67044,40,True
21612,13,True
43201,20,True
20695,13,True
23064,13,True
32993,16,True
138,4,True
36398,18,True
8284,10,False
48146,25,True
63772,40,False
76772,41,True
10812,11,True
47230,25,True
65746,40,False
38813,18,True
75498,41,True
75131,41,False
1581,7,False
58731,38,True
29051,15,True
56972,37,True
40638,18,False
50892,25,False
1121,6,False
4118,8,False
43376,21,False
69041,41,False
42289,20,True
53347,26,False
77413,43,True
22574,13,True
71192,41,False
26430,14,True
80088,43,True
23599,13,False
49381,25,True
5607,8,True
22345,13,False
27756,15,True
31525,16,True
22188,13,True
51640,26,False
55504,32,False
2833,8,True
53309,26,False
54914,31,False
7355,10,False
43454,21,True
40140,18,True
56299,35,True
54846,30,False
20258,13,False
60588,39,True
35177,17,True
46875,25,True
26936,14,False
52610,26,False
27578,14,True
60118,39,False
22637,13,False
32626,16,False
11315,11,False
72501,41,True
55727,33,False
76262,41,False
30353,15,False
7707,10,True
24950,14,False
62561,40,True
4256,8,True
47213,25,True
19436,13,False
73010,41,False
34338,17,True
19099,13,False
20289,13,False
56174,35,True
19050,13,False
18935,13,True
30325,15,True
448,4,False
51886,26,True
64316,40,True
42448,20,True
32784,16,True
67007,40,True
41216,18,False
51358,26,True
71072,41,True
65655,40,True
38267,18,False
19440,13,False
56342,35,False
35651,17,False
11154,11,True
62901,40,True
6381,9,True
27457,14,False
51294,26,True
25877,14,True
10814,11,True
32440,16,True
61033,39,True
3194,8,True
19432,13,True
67492,40,True
24210,14,True
45727,24,True
29055,15,False
78005,43,False
52218,26,False
63970,40,True
6774,9,False
49455,25,True
32499,16,True
18606,12,False
38536,18,True
51793,26,True
53798,27,True
67235,40,False
43229,20,False
31828,16,True
80286,43,True
5141,8,True
29489,15,False
4382,8,True
48833,25,True
63090,40,True
73818,41,False
60906,39,True
40285,18,False
2572,7,True
60480,39,True
53930,27,True
6494,9,False
35512,17,False
45759,24,False
24355,14,False
32246,16,True
25245,14,False
6405,9,False
31707,16,True
41558,18,False
28329,15,False
21101,13,True
3465,8,True
21658,13,True
44533,22,False
18807,13,True
58674,38,False
50217,25,True
72934,41,True
23248,13,True
25577,14,True
7436,10,False
1245,7,False
8186,10,True
74420,41,True
57682,38,True
10822,11,True
51741,26,True
49080,25,False
40234,18,False
15396,12,True
